Artist,Title,Album,Year,Filename,Analysis
Cheekyboy,Monsters Dare (Night of the Living Monster Mashup),Night of the Living Monster Mashup,2000,08 Monsters Dare (Night of the Living Monster Mashup).mp3,❓ Poor matches - potentially rare
Chris Murray & The Monkey All-Stars,Wasteland,Live From Mars,,08 Wasteland.mp3,❓ Poor matches - potentially rare
Chris Murray & The Monkey All-Stars,Bring Your Love To Me,Live From Mars,,09 Bring Your Love To Me.mp3,❓ Poor matches - potentially rare
Cities 97,Metric - 06.13.2009,Live from Cities 97 Studio C,2009,Metric - 06.13.2009.mp3,❓ Poor matches - potentially rare
ComaR,Eleanor and the Boys,ComaR's Bootlegs vol.1,2006,17 Eleanor and the Boys.mp3,❓ Poor matches - potentially rare
ComaR,Colderation,ComaR's Bootlegs vol.1,2005,05 Colderation.mp3,❌ Not found - likely rare
ComaR,Chercher la Kryptonite,ComaR's Bootlegs vol.2,2007,Chercher la Kryptonite.mp3,❌ Not found - likely rare
ComaR,Everybody Party (Victo's Master),ComaR's Bootlegs vol.2,,Everybody Party (Victo's Master).mp3,❓ Poor matches - potentially rare
Conrad Janis/Meal Ticket,Mork & Mindy Ska Parade Promo/Brass Man (Live),Step On It: The Best Of The Ska Parade Radio Show,1994,07 Mork & Mindy Ska Parade Promo_Brass Man (Live).mp3,❌ Not found - likely rare
Copycat,Superfreak Twisters (a Copycat mash),Forgotten Hits,2007,09 Superfreak Twisters (a Copycat mash).mp3,❌ Not found - likely rare
Copycat,Ever fallen in love with a martyr? (A Copycat Mash),Copycat: Ever fallen in love with a martyr?,2007,12 Ever fallen in love with a martyr_ (A Copycat Mash).mp3,❓ Poor matches - potentially rare
Copycat brought to you by Mashuptown.com,Fade to pretty vacant (A Copycat Mash),www.djcopycat.com/,2006,Fade to pretty vacant (A Copycat Mash).mp3,❌ Not found - likely rare
Corky & The Juice Pigs,Torsos for Tots,,,Corky & The Juice Pigs - Torsos for Tots.mp3,❓ Poor matches - potentially rare
Coverville,Coverville-2004-11-23,Special All-Beatles Thanksgiving Double-Shot!,2004,Coverville-2004-11-23.mp3,❓ Poor matches - potentially rare
DJ BC,Yoshimi Battles Snoop Dogg,Internet Exclusive,2004,Yoshimi Battles Snoop Dogg.mp3,❌ Not found - likely rare
DJ Boasty,Purple People Eater,Bride Of Monster Mashup,2006,18 Purple People Eater.mp3,❓ Poor matches - potentially rare
DJ Clive$ter,The Megablast Of Dragula,Bride Of Monster Mashup,2006,10 The Megablast Of Dragula.mp3,❌ Not found - likely rare
DJ Earlybird,I thinks she sknows that I put a spell on her,Bride Of Monster Mashup,2006,08 I thinks she sknows that I put a spell on her.mp3,❓ Poor matches - potentially rare
DJ Earworm - Fischerspooner/Scissor Sisters/Chemical Brothers/Pet Shop Boys/Culture Club/Edwin Starr,We_Need_a_Filthy_War,www.djearworm.com,2005,We_Need_a_Filthy_War.mp3,❌ Not found - likely rare
DJ Earworm - Pussycat Dolls/Newcleus/Marvin Gaye,Don't Cha (Wish Your Cyborg Could Dance Like Me),www.djearworm.com,2005,Don't Cha (Wish Your Cyborg Could Dance Like Me).mp3,❌ Not found - likely rare
DJ Engineer,"Purple Monster Bop (Man Parrish vs. Sheb Wooley vs. Bobby ""Boris"" Pickett)",Mashing Pumpkins,2007,08 Purple Monster Bop (Man Parrish vs. Sheb Wooley vs. Bobby _Boris_ Pickett).mp3,❌ Not found - likely rare
DJ Engineer,Love or Hate Halloween (Lady Sovereign vs. Danny Elfman),Mashing Pumpkins,2007,15 Love or Hate Halloween (Lady Sovereign vs. Danny Elfman).mp3,❌ Not found - likely rare
DJ Engineer,Jumpin Candy Werewolf Creeps (Night of the Living Monster Mashup),Night of the Living Monster Mashup,,06 Jumpin Candy Werewolf Creeps (Night of the Living Monster Mashup).mp3,❌ Not found - likely rare
DJ Engineer,Happy Mash-O-Ween,Bride Of Monster Mashup,2006,06 Happy Mash-O-Ween.mp3,❓ Poor matches - potentially rare
DJ FOX,Here Comes the Lovestepper (Lady Gaga vs. Ini Kamoze),vinyl,2009,Here Comes the Lovestepper (Lady Gaga vs. Ini Kamoze).mp3,❌ Not found - likely rare
DJ FOX,Womanizer/Can't Stand Losing You (The Police vs. Britney),Mashups 2008,2008,Womanizer_Can't Stand Losing You (The Police vs. Britney).mp3,❌ Not found - likely rare
DJ Fac,chase me up,Stephen Marley The Remix Album - Http://beat-boot-ique.co.uk,2007,chase me up.mp3,❓ Poor matches - potentially rare
DJ Fox,Low Dog (Bootie edit) (Flo-Rida vs. The Stooges vs. Dakar & Grinser),Best of Bootie 2008,2008,14 Low Dog (Bootie edit) (Flo-Rida vs. The Stooges vs. Dakar & Grinser).mp3,❌ Not found - likely rare
DJ Jay-R,Sweet Sovereign (Lady Sovereign vs. Eurythmics vs. Shiny Grey),Best of Bootie 2006,2006,04 Sweet Sovereign (Lady Sovereign vs. Eurythmics vs. Shiny Grey).mp3,❌ Not found - likely rare
DJ Lumpy,Higher State Of Timekeeping,Bastard Best Of The Year CD 2005,2005,13 Higher State Of Timekeeping.mp3,❌ Not found - likely rare
DJ Magnet,Chicago Bump (Bootie edit) (Chicago vs. Amanda Blank vs. Spank Rock vs. Bloodhound Gang vs. Greg Kihn Band vs. Detroit Grand Pubahs),Best of Bootie 2008,2008,10 Chicago Bump (Bootie edit) (Chicago vs. Amanda Blank vs. Spank Rock vs. Bloodhound Gang vs. Greg Kihn Band vs. Detroit Grand Pubahs).mp3,❌ Not found - likely rare
DJ Magnet,Girls on Film Freak Out,http://djmagnet.blogspot.com,2009,Girls on Film Freak Out.mp3,❓ Poor matches - potentially rare
DJ Matt Hite,Everybody Is Right (DJ Matt Hite Mashup),www.beatmixed.com,2007,Everybody Is Right (DJ Matt Hite Mashup).mp3,❓ Poor matches - potentially rare
DJ Matt Hite,Me & You & Yazoo (Short Mix - DJ Matt Hite Mashup),www.beatmixed.com,2007,Me & You & Yazoo (Short Mix - DJ Matt Hite Mashup).mp3,❓ Poor matches - potentially rare
DJ Matt Hite,Bootmixed,,,Bootmixed.mp3,❌ Not found - likely rare
DJ Maxx Destrukt,Shake Your Bony Vampire,MONSTER MASHUP - PUMPKIN ON YOUR STEREO,2010,15 Shake Your Bony Vampire.mp3,❌ Not found - likely rare
DJ Mei-Lwun,Drop it like it's Hendrix (DJML),www.crftp.com,,Drop it like it's Hendrix (DJML).mp3,❌ Not found - likely rare
DJ Mei-Lwun,YouHumpedMeAllNightLong,www.crftp.com,,YouHumpedMeAllNightLong.mp3,❓ Poor matches - potentially rare
DJ Mei-Lwun,Smack It Right,www.mei-lwun.com,,Smack It Right.mp3,❓ Poor matches - potentially rare
DJ Mei-Lwun,Young Love,superseven,1994,Young Love.mp3,❓ Poor matches - potentially rare
DJ NoNo,County Sound,Bride Of Monster Mashup,2006,03 County Sound.mp3,❓ Poor matches - potentially rare
DJ Paul V.,Phantom On The Bottom (The Lady Tigra vs. Justice),Best of Bootie 2007,2007,12 Phantom On The Bottom (The Lady Tigra vs. Justice).mp3,❓ Poor matches - potentially rare
DJ ShyBoy,Don't Fear The Rocker (Blue Oyster Cult vs Lionrock vs Carrie vs Halloween) (Night of the Living Monster Mashup),NIGHT OF THE LIVING MONSTER MASHUP,,16 Don't Fear The Rocker (Blue Oyster Cult vs Lionrock vs Carrie vs Halloween) (Night of the Living Monster Mashup).mp3,❌ Not found - likely rare
DJ Useo,Who Was In My Delta Room Last Night? (Butthole Surfers vs Higher Intelligence Agency),Monster Mashup - Pumpkin on your stereo,,14 Who Was In My Delta Room Last Night_ (Butthole Surfers vs Higher Intelligence Agency).mp3,❌ Not found - likely rare
DJ Useo,Tax Machine (The Beatles vs Pink Floyd),For Christmas Demonstration Purposes Only,,Tax Machine (The Beatles vs Pink Floyd).mp3,❓ Poor matches - potentially rare
DJ Useo,03-Sticky Cat (Dave Lasher vs Dusty Kid),Halloween ep 2008,,03-Sticky Cat (Dave Lasher vs Dusty Kid).mp3,❌ Not found - likely rare
DJ Useo,01-Halloween Hands Of Death (Ministry vs Alice Cooper f/ Rob Zombie),Halloween ep 2008,,01-Halloween Hands Of Death (Ministry vs Alice Cooper f_ Rob Zombie).mp3,❓ Poor matches - potentially rare
DJ Useo,12-Monster Lollipop (The Toyes vs Crookers),Halloween ep 2008,,12-Monster Lollipop (The Toyes vs Crookers).mp3,❌ Not found - likely rare
DJ Useo,02-Strychnine Girl (Strict Version) (Garbage vs Fuzztones vs Crookers),Halloween ep 2008,,02-Strychnine Girl (Strict Version) (Garbage vs Fuzztones vs Crookers).mp3,❌ Not found - likely rare
DJ Useo,14-(Unlisted Bonus Track)=Nobodies Mountain King (Marilyn Manson vs Lawrence Welk Orchestra) (2008 remaster),Halloween ep 2008,,14-(Unlisted Bonus Track)=Nobodies Mountain King (Marilyn Manson vs Lawrence Welk Orchestra) (2008 remaster).mp3,❌ Not found - likely rare
DJ Useo,05-That Was Just Daydreaming (Metallica vs Baby-D),Halloween ep 2008,,05-That Was Just Daydreaming (Metallica vs Baby-D).mp3,❓ Poor matches - potentially rare
DJ Useo,08-GhostSpell (Bora Minovitch & His Harmonica Rascals vs George Dunning),Halloween ep 2008,,08-GhostSpell (Bora Minovitch & His Harmonica Rascals vs George Dunning).mp3,❌ Not found - likely rare
DJ Useo,09-Hoppy Potty Schpooky Party In The Park (Mad TV vs Zeena Gulzar),Halloween ep 2008,,09-Hoppy Potty Schpooky Party In The Park (Mad TV vs Zeena Gulzar).mp3,❌ Not found - likely rare
DJ Useo,"10-The Monster Raps To Streetgirls (Bobby ""Boris"" Pickett & Bobby Payne vs Tocadisco)",Halloween ep 2008,,10-The Monster Raps To Streetgirls (Bobby _Boris_ Pickett & Bobby Payne vs Tocadisco).mp3,❌ Not found - likely rare
DJ Useo,13-Miles At Night (Smashing Pumpkins vs Lavagance),Halloween ep 2008,,13-Miles At Night (Smashing Pumpkins vs Lavagance).mp3,❌ Not found - likely rare
DJ Useo,07-Cemetary Beat Perfecto (Bill Mumy vs Yamo/Wolfgang Flür),Halloween ep 2008,,07-Cemetary Beat Perfecto (Bill Mumy vs Yamo_Wolfgang Flür).mp3,❌ Not found - likely rare
DJ Useo,Ring Of Fire Pain (Oingo Boingo vs Wall Of Voodoo),MONSTER MASHUP - PHANTOM OF THE MASHUPERA,,12 Ring Of Fire Pain (Oingo Boingo vs Wall Of Voodoo).mp3,❌ Not found - likely rare
DJ Useo,11-Multiprey Boogie Monster (Armand Van Helden vs Frozen Ghost),DJ Useo-Halloween ep 2009,,16 11-Multiprey Boogie Monster (Armand Van Helden vs Frozen Ghost).mp3,❌ Not found - likely rare
DJ Useo,10-Outer Limits Project (F11 Project vs Dominic Frontiere),DJ Useo-Halloween ep 2009,,16 10-Outer Limits Project (F11 Project vs Dominic Frontiere).mp3,❌ Not found - likely rare
DJ Useo,02-Insanity Sorceress (Disturbed vs In Trance),DJ Useo-Halloween ep 2009,,13 02-Insanity Sorceress (Disturbed vs In Trance).mp3,❓ Poor matches - potentially rare
DJ Useo,08-Forbidden Witch (The Sonics vs Disco Volante),DJ Useo-Halloween ep 2009,,21 08-Forbidden Witch (The Sonics vs Disco Volante).mp3,❌ Not found - likely rare
DJ Useo,07-I Want My Bitch Back (Jimmy Cross vs Ludacris vs Dub Mechanics vs Sneaky),DJ Useo-Halloween ep 2009,,19 07-I Want My Bitch Back (Jimmy Cross vs Ludacris vs Dub Mechanics vs Sneaky).mp3,❌ Not found - likely rare
DJ Useo,04-Black Crowley (Ozzy Osbourne vs Frank Zappa),DJ Useo-Halloween ep 2009,,14 04-Black Crowley (Ozzy Osbourne vs Frank Zappa).mp3,❓ Poor matches - potentially rare
DJ Useo,05-X-Files Sun (Soundgarden vs Mark Snow),DJ Useo-Halloween ep 2009,,17 05-X-Files Sun (Soundgarden vs Mark Snow).mp3,❌ Not found - likely rare
DJ Useo,03-Raining Mountain King Blood (Slayer vs Big Brother & The Holding Company),DJ Useo-Halloween ep 2009,,15 03-Raining Mountain King Blood (Slayer vs Big Brother & The Holding Company).mp3,❓ Poor matches - potentially rare
DJ Useo,01-Bloody Pain (Bloody Beetroots vs Dinosaur Jr),DJ Useo-Halloween ep 2009,,09 01-Bloody Pain (Bloody Beetroots vs Dinosaur Jr).mp3,❌ Not found - likely rare
DJ Useo,14-DJ Useo Halloween ep 2009,DJ Useo-Halloween ep 2009,,24 14-DJ Useo Halloween ep 2009.mp3,❓ Poor matches - potentially rare
DJ Useo,12-Who's Afraid Of The Thing (Phil Harris vs John Roman),DJ Useo-Halloween ep 2009,,18 12-Who's Afraid Of The Thing (Phil Harris vs John Roman).mp3,❓ Poor matches - potentially rare
DJ Useo,13-Wham Bam Terror (Les Baxter vs DJs Team vs. Wicked DJs),DJ Useo-Halloween ep 2009,,19 13-Wham Bam Terror (Les Baxter vs DJs Team vs. Wicked DJs).mp3,❌ Not found - likely rare
DJ Useo,06-Roadkill Scared (The Horseflies vs Young Nutz),DJ Useo-Halloween ep 2009,,17 06-Roadkill Scared (The Horseflies vs Young Nutz).mp3,❌ Not found - likely rare
DJ Useo,Lavorare Devil (666 vs Diabolico Coupè) (Night of the Living Monster Mashup),Night of the Living Monster Mashup,,13 Lavorare Devil (666 vs Diabolico Coupè) (Night of the Living Monster Mashup).mp3,❌ Not found - likely rare
DJ Useo,Black Shadows (D-Devils vs Robert Cobert vs Armand Van Helden) (Night of the Living Monster Mashup),Night of the living Monster Mashup,,12 Black Shadows (D-Devils vs Robert Cobert vs Armand Van Helden) (Night of the Living Monster Mashup).mp3,❌ Not found - likely rare
DJ Useo,05-Sonic Fang (They Might Be Giants vs Defcon 5),DJ Useo Halloween 2010 ep,,05-Sonic Fang (They Might Be Giants vs Defcon 5).mp3,❌ Not found - likely rare
DJ Useo,06-Come Here (Front Line Assembly vs Yello),DJ Useo Halloween 2010 ep,,06-Come Here (Front Line Assembly vs Yello).mp3,❓ Poor matches - potentially rare
DJ Useo,02-iScare (Dan Hicks & The Hot Licks vs Dr. Engines Physco-Theorian-O-System),DJ Useo Halloween 2010 ep,,02-iScare (Dan Hicks & The Hot Licks vs Dr. Engines Physco-Theorian-O-System).mp3,❌ Not found - likely rare
DJ Useo,01-Fascist Groove Curse (British Electric Foundation vs Killswitch Engage),DJ Useo Halloween 2010 ep,,01-Fascist Groove Curse (British Electric Foundation vs Killswitch Engage).mp3,❓ Poor matches - potentially rare
DJ Useo,07-Bleeeding Pain (Oingo Boingo vs Bleeed),DJ Useo Halloween 2010 ep,,07-Bleeeding Pain (Oingo Boingo vs Bleeed).mp3,❌ Not found - likely rare
DJ Useo,09-We Just Helped Myself (Swamp Zombies vs Young Nutz),DJ Useo Halloween 2010 ep,,09-We Just Helped Myself (Swamp Zombies vs Young Nutz).mp3,❌ Not found - likely rare
DJ Useo,04-Paranoid Because (Black Sabbath vs The Beatles),DJ Useo Halloween 2010 ep,,04-Paranoid Because (Black Sabbath vs The Beatles).mp3,❓ Poor matches - potentially rare
DJ Useo,10-Weird Oddity (David Bowie vs Oingo Boingo),DJ Useo Halloween 2010 ep,,10-Weird Oddity (David Bowie vs Oingo Boingo).mp3,❌ Not found - likely rare
DJ Useo,12-Resident Guru (Captain Beefheart vs The Residents),DJ Useo Halloween 2010 ep,,12-Resident Guru (Captain Beefheart vs The Residents).mp3,❌ Not found - likely rare
DJ Useo,03-Ring Of Canadian Fire (Wall Of Voodoo vs Boards Of Canada),DJ Useo Halloween 2010 ep,,03-Ring Of Canadian Fire (Wall Of Voodoo vs Boards Of Canada).mp3,❓ Poor matches - potentially rare
DJ Useo,11-She Was A Hotel Detective Zombie (They Might Be Giants vs Designer Drugs),DJ Useo Halloween 2010 ep,,11-She Was A Hotel Detective Zombie (They Might Be Giants vs Designer Drugs).mp3,❓ Poor matches - potentially rare
DJ Useo,Down Diamond (The Beatles vs Pink Floyd)(v2),For Demonstration Purposes Only,,Down Diamond (The Beatles vs Pink Floyd)(v2).mp3,❓ Poor matches - potentially rare
DJ Useo,Nitrogen Monster Island (Dickies vs Juno),Mashing Pumpkins,2007,17 Nitrogen Monster Island (Dickies vs Juno).mp3,❌ Not found - likely rare
DJ Useo,Spirit Got Lost In The Inner Marshland (Mental As Anything vs. The Bevis Frond),Mashing Pumpkins,2007,16 Spirit Got Lost In The Inner Marshland (Mental As Anything vs. The Bevis Frond).mp3,❌ Not found - likely rare
DJ Y alias JY,Finally Don't (Let) Go,,2009,Finally Don't (Let) Go.mp3,❓ Poor matches - potentially rare
DJ Zebra,I'm Kissing At Home,Bootstock,2009,12 I'm Kissing At Home.mp3,❓ Poor matches - potentially rare
DJ Zebra,Camille_as_you_are,,,Camille_as_you_are.mp3,❓ Poor matches - potentially rare
DJ Zebra,Suck_my_Kelis,,,Suck_my_Kelis.mp3,❌ Not found - likely rare
DJ Zebra,Mala_Vidiams,,,Mala_Vidiams.mp3,❌ Not found - likely rare
DJ Zebra,Amadou_and_the_boys,,,Amadou_and_the_boys.mp3,❌ Not found - likely rare
DJ Zebra,Dionysos_in_Babylon,,,Dionysos_in_Babylon.mp3,❌ Not found - likely rare
DJPaulV.,Phantom On The Bottom (Lady Tigra vs. Justice),,2007,Phantom On The Bottom (Lady Tigra vs. Justice).mp3,❓ Poor matches - potentially rare
DJango And Ed Wood With The Demanders,Special Education,Keep Pressure On - Contemporary Traditional Ska!,1997,14 Special Education.mp3,❓ Poor matches - potentially rare
Damian Marley / Poj Masta,Jamrock [Poj Masta's Jammy Dodger mix],,,Jamrock [Poj Masta's Jammy Dodger mix].mp3,❌ Not found - likely rare
Dane Cook,The Chicken Sandwich The Heckler And The Kabbash,Retaliation: Want,2005,1-14 The Chicken Sandwich The Heckler And The Kabbash.mp3,❌ Not found - likely rare
Dark Blue World,Take It Like A Man,Different For Girls: Women Artists And Female-Fronted Bands Cover Joe Jackson,2004,14 Take It Like A Man.mp3,❓ Poor matches - potentially rare
Dave Verdick,Gone Hollywood,Breakfast In Coverville,2009,01 Gone Hollywood.mp3,❓ Poor matches - potentially rare
David Guetta vs. Blue Oyster C,Dont push the fear sexy b****,Monster Mashup - Pumpkin on your stereo,2009,09 Dont push the fear sexy b____.mp3,❌ Not found - likely rare
Davin Wood,jefferton_alive,,2004,jefferton_alive.mp3,❓ Poor matches - potentially rare
"Deadmau5 Vs. Ray Parker, Jr.  [produced by 'Voicedude']",Ghostbusters N Stuff,MONSTER MASHUP - PHANTOM OF THE MASHUPERA,2010,05 Ghostbusters N Stuff.mp3,❓ Poor matches - potentially rare
Death Cab for Maddy,Hung Up on Soul,Party Ben,,Hung Up on Soul 1.mp3,❓ Poor matches - potentially rare
Death Cab for Maddy,Hung Up on Soul,Party Ben,2006,Hung Up on Soul.mp3,❓ Poor matches - potentially rare
Death Cab for Maddy,Hung Up On Soul (Minus Maddy E,Party Ben,,Hung Up On Soul (Minus Maddy E.mp3,❓ Poor matches - potentially rare
Deedub,Dirt Off 110th St (Deedub Remix),,,Dirt Off 110th St (Deedub Remix).mp3,❌ Not found - likely rare
Dialogue,Welcome To Apollo 13,Apollo 13,1995,10 Welcome To Apollo 13.mp3,❓ Poor matches - potentially rare
Dialogue,"Waiting For Disaster, A Privilege",Apollo 13,1995,"21 Waiting For Disaster, A Privilege.mp3",❓ Poor matches - potentially rare
Dialogue,"Out Of Time, Shut Her Down",Apollo 13,1995,"16 Out Of Time, Shut Her Down.mp3",❓ Poor matches - potentially rare
Discount,The Usual Bad,Double Exposure,,1-21 The Usual Bad.mp3,❓ Poor matches - potentially rare
Divide & Kreate,A new treasure,,,A new treasure.mp3,❓ Poor matches - potentially rare
Divide & Kreate,Ein radioaktiver Schatz,www.divideandkreate.com,2007,02 Ein radioaktiver Schatz.mp3,❌ Not found - likely rare
Divide And Kreate,Highway Reaper,Bride Of Monster Mashup,2006,12 Highway Reaper.mp3,❓ Poor matches - potentially rare
Dj Moule,No Fun No Funk,,,No Fun No Funk.mp3,❓ Poor matches - potentially rare
Dj Moule,Egyptian Canonball,,,Egyptian Canonball.mp3,❌ Not found - likely rare
Dj Moule,J'adooore-les-RedHot,,,J'adooore-les-RedHot.mp3,❌ Not found - likely rare
Dublxero,1. Halloween Hassle - Dublxero,Son of Monster Mash,2005,01 1. Halloween Hassle - Dublxero.mp3,❌ Not found - likely rare
Dunproofin',Standing In The Way Of Felix,www.dunproofin.co.uk,,Standing In The Way Of Felix.mp3,❌ Not found - likely rare
Dunproofin',Blingblingbadabling,,,Blingblingbadabling.mp3,❌ Not found - likely rare
Earworm,Since U Been Gahan (Kelly Clarkson vs. Rex The Dog vs. Depeche Mode),Best of Bootie 2005,2005,08 Since U Been Gahan (Kelly Clarkson vs. Rex The Dog vs. Depeche Mode).mp3,❌ Not found - likely rare
East 76,Scary...Theme Song,"Hello, My Name Is (Self-Titled Ska & Punk)",1998,01 Scary...Theme Song.mp3,❓ Poor matches - potentially rare
Echo & The Bunnymen,The Cutter (Go Home Productions remix),GHP Complete - CD10 Unofficial Remixes Vol1,2004,10-04 The Cutter (Go Home Productions remix).mp3,❓ Poor matches - potentially rare
Eden,Hey Mr. T,Step On It: The Best Of The Ska Parade Radio Show,1994,09 Hey Mr. T.mp3,❓ Poor matches - potentially rare
